Domain Code,Domain,Area Code (M49),Area,Indicator Code,Indicator,Sex Code,Sex,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"OEA","Employment Indicators: Agriculture","246","Finland","21066","Employment in agriculture, forestry and fishing by age, total (15+)","13","Total","2011","2011","3023","Labour force survey","1000 persons","104.193","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","246","Finland","21066","Employment in agriculture, forestry and fishing by age, total (15+)","13","Total","2012","2012","3023","Labour force survey","1000 persons","102.844","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","246","Finland","21066","Employment in agriculture, forestry and fishing by age, total (15+)","13","Total","2013","2013","3023","Labour force survey","1000 persons","101.091","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","246","Finland","21066","Employment in agriculture, forestry and fishing by age, total (15+)","13","Total","2014","2014","3023","Labour force survey","1000 persons","103.664","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","246","Finland","21066","Employment in agriculture, forestry and fishing by age, total (15+)","13","Total","2015","2015","3023","Labour force survey","1000 persons","102.558","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","246","Finland","21066","Employment in agriculture, forestry and fishing by age, total (15+)","13","Total","2016","2016","3023","Labour force survey","1000 persons","94.292","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","246","Finland","21066","Employment in agriculture, forestry and fishing by age, total (15+)","13","Total","2017","2017","3023","Labour force survey","1000 persons","92.887","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","246","Finland","21066","Employment in agriculture, forestry and fishing by age, total (15+)","13","Total","2018","2018","3023","Labour force survey","1000 persons","94.009","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","246","Finland","21066","Employment in agriculture, forestry and fishing by age, total (15+)","13","Total","2019","2019","3023","Labour force survey","1000 persons","96.654","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","246","Finland","21066","Employment in agriculture, forestry and fishing by age, total (15+)","13","Total","2020","2020","3023","Labour force survey","1000 persons","92.171","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","250","France","21066","Employment in agriculture, forestry and fishing by age, total (15+)","13","Total","2009","2009","3023","Labour force survey","1000 persons","748.963","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","250","France","21066","Employment in agriculture, forestry and fishing by age, total (15+)","13","Total","2010","2010","3023","Labour force survey","1000 persons","744.528","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","250","France","21066","Employment in agriculture, forestry and fishing by age, total (15+)","13","Total","2011","2011","3023","Labour force survey","1000 persons","746.332","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","250","France","21066","Employment in agriculture, forestry and fishing by age, total (15+)","13","Total","2012","2012","3023","Labour force survey","1000 persons","749.85","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","250","France","21066","Employment in agriculture, forestry and fishing by age, total (15+)","13","Total","2013","2013","3023","Labour force survey","1000 persons","786.43","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","250","France","21066","Employment in agriculture, forestry and fishing by age, total (15+)","13","Total","2014","2014","3023","Labour force survey","1000 persons","742.849","X","Figure from international organizations","Break in series Break in series: Methodology revised Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","250","France","21066","Employment in agriculture, forestry and fishing by age, total (15+)","13","Total","2015","2015","3023","Labour force survey","1000 persons","708.615","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","250","France","21066","Employment in agriculture, forestry and fishing by age, total (15+)","13","Total","2016","2016","3023","Labour force survey","1000 persons","751.496","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","250","France","21066","Employment in agriculture, forestry and fishing by age, total (15+)","13","Total","2017","2017","3023","Labour force survey","1000 persons","689.917","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","250","France","21066","Employment in agriculture, forestry and fishing by age, total (15+)","13","Total","2018","2018","3023","Labour force survey","1000 persons","664.975","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","250","France","21066","Employment in agriculture, forestry and fishing by age, total (15+)","13","Total","2019","2019","3023","Labour force survey","1000 persons","672.388","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","250","France","21066","Employment in agriculture, forestry and fishing by age, total (15+)","13","Total","2020","2020","3023","Labour force survey","1000 persons","625.652","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","258","French Polynesia","21066","Employment in agriculture, forestry and fishing by age, total (15+)","13","Total","2009","2009","3015","Administrative records","1000 persons","1.733","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","258","French Polynesia","21066","Employment in agriculture, forestry and fishing by age, total (15+)","13","Total","2010","2010","3015","Administrative records","1000 persons","1.764","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","258","French Polynesia","21066","Employment in agriculture, forestry and fishing by age, total (15+)","13","Total","2011","2011","3015","Administrative records","1000 persons","1.758","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","270","Gambia","21066","Employment in agriculture, forestry and fishing by age, total (15+)","13","Total","2012","2012","3023","Labour force survey","1000 persons","161.261","X","Figure from international organizations","Break in series Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
